Date,0.0,-1.0,-2.0,-3.0,-4.0,-5.0,
2023-02-14,4.19,4.17,3.82,4.09,4.18,4.48,
2023-02-23,1.05,1.06,1.08,1.21,1.43,,
2023-03-01,5.35,6.49,5.67,5.93,6.4,6.51,
2023-03-08,0.46,0.5,0.51,0.61,0.87,0.96,
2023-03-16,0.36,0.38,0.49,0.6,0.76,1.14,
2023-03-22,0.51,0.53,0.64,0.64,0.77,,
2023-03-29,0.48,0.53,0.54,0.82,1.42,2.1,
2023-04-04,0.44,0.46,0.53,0.72,0.78,1.01,
2023-04-11,0.42,0.44,0.47,0.64,0.78,0.87,
2023-04-20,3.18,3.26,4.35,4.56,4.82,4.81,
2023-04-27,0.48,0.51,0.5,0.56,0.65,0.88,
2023-05-05,0.66,0.71,0.97,1.24,1.37,,
2023-05-11,0.56,0.59,0.58,0.63,0.88,1.26,
2023-05-18,1.08,1.25,1.36,1.42,2.8,5.9,
2023-05-25,0.71,0.76,0.8,0.91,1.16,,
2023-05-31,0.5,0.52,0.59,0.68,0.8,1.04,
2023-06-05,0.51,0.79,0.86,0.99,1.09,1.26,
2023-06-13,0.29,0.32,0.36,0.45,0.81,1.5,
2023-06-21,0.51,0.49,0.49,0.61,1.06,1.81,
2023-06-28,0.39,0.41,0.42,0.48,0.84,1.24,
2023-07-05,0.5,0.59,0.65,0.75,1.18,1.45,
2023-07-12,0.62,0.63,0.61,0.69,0.99,,
2023-07-19,0.39,0.42,0.5,0.64,0.9,1.17,
2023-07-26,0.39,0.42,0.54,0.6,0.83,1.02,
2023-08-01,0.41,0.45,0.56,0.65,0.85,,
2023-08-10,0.71,0.72,0.79,0.81,0.93,1.12,
2023-08-17,0.53,0.56,0.58,0.64,0.75,1.04,
2023-08-24,0.75,0.75,0.72,0.61,0.97,1.17,
2023-08-30,0.55,0.58,0.63,0.7,0.8,0.98,
2023-09-07,2.01,1.91,1.23,1.05,1.1,1.22,
2023-09-13,0.97,0.99,1.04,1.16,1.74,2.55,
2023-09-21,1.42,1.34,1.22,1.2,1.22,1.33,
2023-09-27,0.76,0.79,0.81,0.79,0.86,1.28,
2023-10-05,1.01,0.93,1.01,1.17,1.24,,
2023-10-11,0.41,0.45,0.58,0.75,0.88,1.16,
2023-10-17,0.4,0.44,0.47,0.49,0.65,1.01,
2023-10-25,0.61,0.78,1.11,1.52,1.68,1.75,
2023-10-31,0.39,0.68,0.92,1.26,1.4,1.6,
2023-11-08,0.44,0.48,0.63,0.86,1.04,,
2023-11-16,0.4,0.42,0.46,0.55,0.71,0.87,
2023-11-24,2.27,2.09,2.09,2.25,2.87,,
2023-11-29,0.48,0.55,0.59,0.61,0.69,,
2023-12-07,0.38,0.38,0.41,0.45,0.54,0.67,
2023-12-13,0.26,0.26,0.27,0.32,0.41,0.52,
2023-12-19,0.81,0.91,1.28,1.19,1.08,1.34,
2023-12-27,0.31,0.31,0.35,0.41,0.44,0.59,
2024-01-03,0.33,0.39,0.4,0.42,0.55,,
2024-01-09,0.43,0.41,0.46,0.5,0.65,1.29,
2024-01-16,0.35,0.37,0.38,0.41,0.42,0.48,
2024-01-23,0.92,0.92,0.9,0.77,0.62,0.64,
2024-02-01,0.49,0.62,0.58,0.46,0.56,,
2024-02-06,0.29,0.29,0.31,0.35,0.59,,
2024-02-13,0.35,0.36,0.37,0.4,0.58,,
2024-02-20,0.36,0.36,0.38,0.41,0.58,0.86,
2024-03-07,0.35,0.33,0.41,0.44,0.47,0.58,
2024-03-13,0.38,0.38,0.41,0.45,0.45,0.5,
2024-03-20,0.39,0.37,0.38,0.41,0.51,0.6,
2024-03-26,2.44,2.45,2.53,2.77,3.14,,
